,Date,Open,High,Low,Close,Adj Close,Volume,USDT Marketcap,USDT Volume,USDT Change
58,2015-08-24,228.11,228.14,210.44,210.49,210.49,59220700,451600,361,0.0
59,2015-08-25,210.07,226.32,199.57,221.61,221.61,61089200,451600,387,0.0
60,2015-08-26,222.08,231.18,220.2,225.83,225.83,31808000,451600,2257,0.0
61,2015-08-27,226.05,228.64,223.68,224.77,224.77,21905400,451600,2346,0.0
62,2015-08-28,224.7,235.22,220.93,231.4,231.4,31336600,451600,586,0.0
63,2015-08-29,231.55,233.22,227.33,229.78,229.78,17142500,451600,3700,0.0
64,2015-08-30,229.9,232.07,226.25,228.76,228.76,19412600,451600,2368,0.0
65,2015-08-31,229.11,231.96,225.91,230.06,230.06,20710700,451600,135059,0.0
66,2015-09-01,230.26,231.22,226.86,228.12,228.12,20575200,451600,38881,0.0
67,2015-09-02,228.03,230.58,226.48,229.28,229.28,18760400,451600,106894,0.0
68,2015-09-03,229.32,229.6,226.67,227.18,227.18,17482000,451600,107161,0.0
69,2015-09-04,227.21,230.9,227.05,230.3,230.3,20962400,451600,4990,0.0
70,2015-09-05,230.2,236.14,229.44,235.02,235.02,20671400,451600,3221,0.0
71,2015-09-06,234.87,242.91,234.68,239.84,239.84,25473700,451600,512,0.0
72,2015-09-07,239.93,242.11,238.72,239.85,239.85,21192200,451600,10766,0.0
73,2015-09-08,239.85,245.78,239.68,243.61,243.61,26879200,451600,466067,0.0
74,2015-09-09,243.41,244.42,237.82,238.17,238.17,23635700,451600,31738,0.0
75,2015-09-10,238.34,241.29,235.79,238.48,238.48,21215500,451600,1422,0.0
76,2015-09-11,238.33,241.17,238.33,240.11,240.11,19224700,451600,7623,0.0
77,2015-09-12,239.85,240.12,234.75,235.23,235.23,17962600,451600,961,0.0
78,2015-09-13,235.24,235.93,229.33,230.51,230.51,18478800,451600,3479,0.0
79,2015-09-14,230.61,232.44,227.96,230.64,230.64,20997800,451600,3974,0.0
80,2015-09-15,230.49,259.18,229.82,230.3,230.3,19177800,451600,8940,0.0
81,2015-09-16,230.25,231.21,227.4,229.09,229.09,20144200,451600,1866,0.0
82,2015-09-17,229.08,230.29,228.93,229.81,229.81,18935400,451600,762,0.0
83,2015-09-18,233.52,234.35,232.18,232.98,232.98,20242200,451600,600,0.0
84,2015-09-19,232.86,233.21,231.09,231.49,231.49,12712600,451600,2551,0.0
85,2015-09-20,231.4,232.37,230.91,231.21,231.21,14444700,451600,22060,0.0
86,2015-09-21,231.22,231.22,226.52,227.09,227.09,19678800,451600,25442,0.0
87,2015-09-22,226.97,232.39,225.12,230.62,230.62,25009300,451600,6069,0.0
88,2015-09-23,230.94,231.84,229.59,230.28,230.28,17254100,451600,5378,0.0
89,2015-09-24,230.36,235.65,230.29,234.53,234.53,25097800,451600,104607,0.0
90,2015-09-25,234.36,237.43,233.68,235.14,235.14,22363600,451600,34814,0.0
91,2015-09-26,235.08,235.4,233.36,234.34,234.34,13724100,451600,4216,0.0
92,2015-09-27,234.14,234.53,232.48,232.76,232.76,14179900,451600,790,0.0
93,2015-09-28,232.84,239.34,232.47,239.14,239.14,24713000,451600,214,0.0
94,2015-09-29,239.02,239.8,235.93,236.69,236.69,22691300,451600,46377,0.0
95,2015-09-30,236.64,237.73,235.63,236.06,236.06,19743500,451600,100573,0.0
96,2015-10-01,236.0,238.45,235.62,237.55,237.55,20488800,451600,14465,0.0
97,2015-10-02,237.26,238.54,236.6,237.29,237.29,19677900,451600,24572,0.0
98,2015-10-03,237.2,239.32,236.94,238.73,238.73,16482700,451600,917,0.0
99,2015-10-04,238.53,238.97,237.94,238.26,238.26,12999000,451600,101,0.0
100,2015-10-05,238.15,240.38,237.04,240.38,240.38,23335900,451600,9471,0.0
101,2015-10-06,240.36,246.93,240.14,246.06,246.06,27535100,451600,19997,0.0
102,2015-10-07,246.17,246.68,242.59,242.97,242.97,22999200,451600,5751,0.0
103,2015-10-08,243.07,244.25,242.18,242.3,242.3,18515300,451600,103469,0.0
104,2015-10-09,242.5,244.23,242.12,243.93,243.93,17353100,451600,608,0.0
105,2015-10-10,243.74,245.32,243.07,244.94,244.94,15912700,451600,542,0.0
106,2015-10-11,244.74,247.24,244.15,247.05,247.05,16827300,451600,1982,0.0
107,2015-10-12,246.88,247.45,245.18,245.31,245.31,17388300,451600,395468,0.0
108,2015-10-13,245.2,250.24,243.76,249.51,249.51,28198500,451600,418533,0.0
109,2015-10-14,249.49,254.27,248.9,251.99,251.99,27462600,451600,142978,0.0
110,2015-10-15,252.11,255.96,252.05,254.32,254.32,25223500,451600,178994,0.0
111,2015-10-16,254.3,266.14,253.93,262.87,262.87,35901500,451600,3750,0.0
112,2015-10-17,262.75,273.58,262.37,270.64,270.64,43199600,451600,365080,0.0
113,2015-10-18,270.91,271.67,260.78,261.64,261.64,22434300,451600,3452,0.0
114,2015-10-19,261.86,264.82,260.95,263.44,263.44,25258800,451600,17780,0.0
115,2015-10-20,263.57,270.83,263.23,269.46,269.46,30889800,451600,55902,0.0
116,2015-10-21,269.31,270.77,263.84,266.27,266.27,25637300,451600,8079,0.0
117,2015-10-22,266.5,276.51,266.14,274.02,274.02,37808600,451600,4253,0.0
118,2015-10-23,273.65,278.68,273.54,276.5,276.5,29442500,451600,1819,0.0
119,2015-10-24,276.5,281.71,276.5,281.65,281.65,25942400,451600,116,0.0
120,2015-10-25,281.45,294.06,281.45,283.68,283.68,45717100,451600,47949,0.0
121,2015-10-26,283.63,285.3,280.51,285.3,285.3,32108800,451600,25982,0.0
122,2015-10-27,285.18,296.21,285.01,293.79,293.79,46331800,451600,126516,0.0
123,2015-10-28,293.7,306.33,293.7,304.62,304.62,50808100,451600,8070,0.0
124,2015-10-29,304.32,318.17,301.82,313.86,313.86,64495900,451600,98610,0.0
125,2015-10-30,313.94,334.17,313.94,328.02,328.02,78305000,451600,37798,0.0
126,2015-10-31,328.51,332.78,309.25,314.17,314.17,48598100,451600,3565,0.0
127,2015-11-01,315.01,327.47,311.88,325.43,325.43,37001100,451600,3712,0.0
128,2015-11-02,325.94,365.36,323.21,361.19,361.19,101918000,451600,5951,0.0
129,2015-11-03,361.87,417.9,357.65,403.42,403.42,206162000,451600,30330,0.0
130,2015-11-04,403.66,495.56,380.55,411.56,411.56,263900000,451600,42407,0.0
131,2015-11-05,408.08,447.56,374.58,386.35,386.35,151824992,451600,76000,0.0
132,2015-11-06,388.05,395.84,354.02,374.47,374.47,122687000,451600,115659,0.0
133,2015-11-07,374.27,390.59,372.43,386.48,386.48,56625100,451600,74005,0.0
134,2015-11-08,384.28,389.89,368.7,373.37,373.37,51817600,451600,191117,0.0
135,2015-11-09,374.32,385.28,362.89,380.26,380.26,68224400,451600,11647,0.0
136,2015-11-10,379.98,381.39,329.11,336.82,336.82,95797904,451600,51255,0.0
137,2015-11-11,339.82,340.58,301.0,311.08,311.08,107070000,451600,64636,0.0
138,2015-11-12,314.08,345.08,313.36,338.15,338.15,78477800,451600,229115,0.0
139,2015-11-13,338.5,340.91,326.08,336.75,336.75,52003000,451600,25791,0.0
140,2015-11-14,336.62,338.18,329.97,332.91,332.91,38612000,451600,24088,0.0
141,2015-11-15,333.05,334.66,317.49,320.17,320.17,44213100,451600,20445,0.0
142,2015-11-16,319.73,331.63,315.9,330.75,330.75,47980100,451600,17806,0.0
143,2015-11-17,330.36,338.35,329.61,335.09,335.09,51001600,451600,100936,0.0
144,2015-11-18,334.59,336.53,330.64,334.59,334.59,43783800,451600,168417,0.0
145,2015-11-19,334.68,335.33,325.27,326.15,326.15,45011100,451600,227269,0.0
146,2015-11-20,326.41,326.47,312.22,322.02,322.02,53152900,451600,369740,0.0
147,2015-11-21,322.09,328.16,319.6,326.93,326.93,28200500,451600,1258310,0.0
148,2015-11-22,326.98,327.01,321.26,324.54,324.54,23439400,451600,15103,0.0
149,2015-11-23,324.35,325.12,321.29,323.05,323.05,27478900,451600,15769,0.0
150,2015-11-24,323.01,323.06,318.12,320.05,320.05,29362600,451600,26146,0.0
151,2015-11-25,320.05,329.13,316.77,328.21,328.21,41666900,451600,24572,0.0
152,2015-11-26,328.3,366.76,328.23,352.68,352.68,106105000,451600,36010,0.0
153,2015-11-27,351.86,363.59,347.87,358.04,358.04,55179100,451600,68635,0.0
154,2015-11-28,357.14,359.54,352.17,357.38,357.38,36816600,451600,12193,0.0
155,2015-11-29,357.47,371.94,355.67,371.29,371.29,40409300,451600,28790,0.0
156,2015-11-30,371.44,382.36,370.38,377.32,377.32,71701600,451600,14532,0.0
157,2015-12-01,377.41,378.93,356.56,362.49,362.49,60452200,451600,21419,0.0
158,2015-12-02,361.85,362.23,349.46,359.19,359.19,54160500,451600,6311,0.0
159,2015-12-03,359.33,370.27,357.41,361.05,361.05,50714900,451600,20001,0.0
160,2015-12-04,361.26,363.52,355.76,363.18,363.18,35784100,451600,8107,0.0
161,2015-12-05,363.72,389.79,363.23,388.95,388.95,66282200,451600,6555,0.0
162,2015-12-06,389.55,402.81,387.09,388.78,388.78,77762000,451600,6018,0.0
163,2015-12-07,389.98,399.97,385.41,395.54,395.54,63455800,451600,29996,0.0
164,2015-12-08,395.75,415.56,389.95,415.56,415.56,57801400,451600,6187,0.0
165,2015-12-09,414.44,423.12,406.29,417.56,417.56,90917200,451600,9823,0.0
166,2015-12-10,417.99,419.51,411.55,415.48,415.48,52138900,451600,17537,0.0
167,2015-12-11,415.28,451.94,415.28,451.94,451.94,110944000,451600,6911,0.0
168,2015-12-12,452.33,469.1,410.74,435.0,435.0,131969000,451600,21482,0.0
169,2015-12-13,431.66,441.68,426.27,433.76,433.76,55050600,451600,138902,0.0
170,2015-12-14,433.27,447.14,430.46,444.18,444.18,130496000,451600,303493,0.0
171,2015-12-15,443.88,465.32,443.88,465.32,465.32,83121104,951600,128383,1.1071744906997343
172,2015-12-16,465.21,465.21,443.85,454.93,454.93,107944000,951600,199602,0.0
173,2015-12-17,454.78,457.86,448.86,456.08,456.08,47978400,951600,135262,0.0
174,2015-12-18,455.85,465.18,454.94,463.62,463.62,60220100,951600,6786,0.0
175,2015-12-19,463.55,465.58,456.77,462.32,462.32,47892700,951600,28380,0.0
176,2015-12-20,462.23,462.64,434.34,442.68,442.68,75409400,951600,214181,0.0
177,2015-12-21,442.84,444.73,427.31,438.64,438.64,77639696,951600,10077,0.0
178,2015-12-22,437.44,443.69,435.52,436.57,436.57,50840400,951723,16627,0.00012925598991175846
179,2015-12-23,436.72,444.53,436.62,442.4,442.4,47161400,951638,8642,-8.931170098858132e-05
180,2015-12-24,443.09,458.46,443.08,454.98,454.98,57157200,951600,24191,-3.993115029032879e-05
181,2015-12-25,454.86,458.3,452.08,455.65,455.65,39078500,951600,125788,0.0
182,2015-12-26,455.76,457.49,405.76,417.27,417.27,116166000,951600,15028,0.0
183,2015-12-27,416.51,424.01,408.88,422.82,422.82,53591200,951600,10857,0.0
184,2015-12-28,423.34,429.77,418.48,422.28,422.28,49638600,951600,13558,0.0
185,2015-12-29,422.1,432.98,420.63,432.98,432.98,51596500,951600,94882,0.0
186,2015-12-30,433.3,434.39,422.08,426.62,426.62,46889400,951600,9676,0.0
187,2015-12-31,425.88,432.92,418.73,430.57,430.57,45996600,951600,4622,0.0
188,2016-01-01,430.72,436.25,427.52,434.33,434.33,36278900,951600,74066,0.0
189,2016-01-02,434.62,436.06,431.87,433.44,433.44,30096600,951600,19760,0.0
190,2016-01-03,433.58,433.74,424.71,430.01,430.01,39633800,951600,21016,0.0
191,2016-01-04,430.06,434.52,429.08,433.09,433.09,38477500,951476,12901,-0.00013030685161830036
192,2016-01-05,433.07,434.18,429.68,431.96,431.96,34522600,951600,40000,0.00013032383370670253
193,2016-01-06,431.86,431.86,426.34,429.11,429.11,34042500,951600,73592,0.0
194,2016-01-07,430.01,458.77,429.08,458.05,458.05,87562200,951600,83841,0.0
195,2016-01-08,457.54,462.93,447.94,453.23,453.23,56993000,951600,6177,0.0
196,2016-01-09,453.38,454.64,446.89,447.61,447.61,32278000,951600,16559,0.0
197,2016-01-10,448.24,448.31,440.35,447.99,447.99,35995900,951600,81415,0.0
198,2016-01-11,448.7,450.66,443.86,448.43,448.43,40450000,951600,14168,0.0
199,2016-01-12,448.18,448.18,435.69,435.69,435.69,115607000,951600,7405,0.0
200,2016-01-13,434.67,435.19,424.44,432.37,432.37,173888000,951600,7468,0.0
201,2016-01-14,432.29,433.32,427.85,430.31,430.31,43945500,951599,4875,-1.0508617066529169e-06
202,2016-01-15,430.26,430.26,364.33,364.33,364.33,153351008,951600,4701,1.0508628109917595e-06
203,2016-01-16,365.07,390.56,354.91,387.54,387.54,120352000,951600,1389,0.0
204,2016-01-17,387.15,390.96,380.09,382.3,382.3,45319600,951600,81130,0.0
205,2016-01-18,381.73,388.1,376.67,387.17,387.17,54403900,951599,1651,-1.0508617066529169e-06
206,2016-01-19,387.03,387.73,378.97,380.15,380.15,46819800,1451599,540887,0.5254314054554492
207,2016-01-20,379.74,425.27,376.6,420.23,420.23,121720000,1451599,540886,0.0
208,2016-01-21,419.63,422.88,406.3,410.26,410.26,68338000,1451600,14252,6.88895486877783e-07
209,2016-01-22,409.75,410.41,375.28,382.49,382.49,91546600,1451600,3542,0.0
210,2016-01-23,382.43,394.54,381.98,387.49,387.49,56247400,1451599,66751,-6.888950123684623e-07
211,2016-01-24,388.1,405.48,387.51,402.97,402.97,54824800,1451600,117348,6.88895486877783e-07
212,2016-01-25,402.32,402.32,388.55,391.73,391.73,59062400,1451600,12857,0.0
213,2016-01-26,392.0,397.77,390.58,392.15,392.15,58147000,1451600,10100,0.0
214,2016-01-27,392.44,396.84,391.78,394.97,394.97,47424400,1451600,18830,0.0
215,2016-01-28,395.15,395.5,379.73,380.29,380.29,59247900,1451599,21137,-6.888950123684623e-07
216,2016-01-29,380.11,384.38,365.45,379.47,379.47,86125296,1451600,73936,6.88895486877783e-07
217,2016-01-30,378.86,380.92,376.49,378.26,378.26,30284400,1451599,73936,-6.888950123684623e-07
218,2016-01-31,378.29,380.35,367.83,368.77,368.77,37894300,1451599,160999,0.0
219,2016-02-01,369.35,378.07,367.96,373.06,373.06,51656700,1451599,11865,0.0
220,2016-02-02,372.92,375.88,372.92,374.45,374.45,40378700,1451600,16737,6.88895486877783e-07
221,2016-02-03,374.65,374.95,368.05,369.95,369.95,45933400,1451600,35946,0.0
222,2016-02-04,370.17,391.61,369.99,389.59,389.59,69285504,1451600,26663,0.0
223,2016-02-05,388.9,391.09,385.57,386.55,386.55,43825000,1451600,21927,0.0
224,2016-02-06,386.59,386.63,372.39,376.52,376.52,49249300,1451600,22933,0.0
225,2016-02-07,376.51,380.87,374.9,376.62,376.62,37076300,1451599,39330,-6.888950123684623e-07
226,2016-02-08,376.76,379.88,373.33,373.45,373.45,47671100,1451600,77010,6.88895486877783e-07
227,2016-02-09,373.42,377.25,372.9,376.03,376.03,55318500,1451600,77011,0.0
228,2016-02-10,376.15,385.48,375.78,381.65,381.65,85130896,1451600,77011,0.0
229,2016-02-11,382.11,383.13,376.4,379.65,379.65,74375600,1451599,74466,-6.888950123684623e-07
230,2016-02-12,379.69,384.95,379.6,384.26,384.26,67042800,1451600,406492,6.88895486877783e-07
231,2016-02-13,384.64,391.86,384.64,391.86,391.86,61911700,1451599,99252,-6.888950123684623e-07
232,2016-02-14,392.93,407.23,392.93,407.23,407.23,74469800,1451599,55621,0.0
233,2016-02-15,407.57,410.38,397.75,400.18,400.18,74070496,1451600,94632,6.88895486877783e-07
234,2016-02-16,401.43,408.95,401.43,407.49,407.49,73093104,1451600,59167,0.0
235,2016-02-17,407.66,421.17,406.78,416.32,416.32,83193600,1451599,169644,-6.888950123684623e-07
236,2016-02-18,416.57,426.0,415.64,422.37,422.37,76752600,1451599,71601,0.0
237,2016-02-19,422.73,423.1,417.6,420.79,420.79,55711300,1451600,49797,6.88895486877783e-07
238,2016-02-20,421.6,441.98,421.6,437.16,437.16,93992096,1451600,56058,0.0
239,2016-02-21,437.77,448.05,429.08,438.8,438.8,89820704,1451600,57126,0.0
240,2016-02-22,438.99,439.05,432.92,437.75,437.75,85385200,1451599,49747,-6.888950123684623e-07
241,2016-02-23,438.26,439.86,417.82,420.74,420.74,85244896,1451599,106613,0.0
242,2016-02-24,420.96,425.55,413.91,424.95,424.95,67743696,1451377,80107,-0.00015293479810885025
243,2016-02-25,425.04,427.72,420.42,424.54,424.54,70798000,1451599,438017,0.00015295819073890549
244,2016-02-26,424.63,432.15,421.62,432.15,432.15,61486000,1451600,102512,6.88895486877783e-07
245,2016-02-27,432.84,434.23,428.1,432.52,432.52,41893600,1451600,96721,0.0
246,2016-02-28,432.57,435.68,423.82,433.5,433.5,53033400,1451599,114084,-6.888950123684623e-07
247,2016-02-29,433.44,441.51,431.69,437.7,437.7,60694700,1451600,74743,6.88895486877783e-07
248,2016-03-01,437.92,439.65,432.32,435.12,435.12,74895800,1451581,118129,-1.3089005235555895e-05
249,2016-03-02,435.13,435.92,423.99,423.99,423.99,74955296,1451552,60826,-1.9978216854621422e-05
250,2016-03-03,423.91,425.37,419.41,421.65,421.65,100484000,1451598,180593,3.16902184696044e-05
251,2016-03-04,421.84,425.18,410.94,410.94,410.94,90856096,1451599,132882,6.888959616091483e-07
252,2016-03-05,410.78,411.26,394.04,400.57,400.57,135384992,1451600,353656,6.88895486877783e-07
253,2016-03-06,400.52,411.91,395.78,407.71,407.71,91212496,1451597,290334,-2.066685037216409e-06
254,2016-03-07,407.76,415.92,406.31,414.32,414.32,85762400,1451597,140199,0.0
255,2016-03-08,414.46,416.24,411.09,413.97,413.97,70311696,1451598,148223,6.888964361184691e-07
256,2016-03-09,413.89,416.03,411.61,414.86,414.86,70012304,1451447,146573,-0.00010402329019465473
257,2016-03-10,414.74,417.51,413.25,417.13,417.13,81022896,1451591,133855,9.921133875367971e-05
258,2016-03-11,417.24,423.93,417.01,421.69,421.69,73969696,1451592,91345,6.888992836184826e-07
259,2016-03-12,421.61,421.8,410.09,411.62,411.62,92712896,1451435,253494,-0.00010815711301803699
260,2016-03-13,411.65,416.6,411.64,414.07,414.07,74322800,1451488,195096,3.6515586299135094e-05
261,2016-03-14,414.2,416.68,414.2,416.44,416.44,95259400,1451591,367988,7.096166141229432e-05
262,2016-03-15,416.39,418.13,414.98,416.83,416.83,66781700,1451600,109338,6.200093552566344e-06
263,2016-03-16,416.89,417.69,415.91,417.01,417.01,65185800,1451600,72590,0.0
264,2016-03-17,417.89,421.0,417.89,420.62,420.62,83528600,1451573,220365,-1.860016533483666e-05
265,2016-03-18,420.55,420.55,406.14,409.55,409.55,104940000,1451593,327413,1.3778156523924778e-05
266,2016-03-19,409.27,410.98,407.23,410.44,410.44,58423000,1451593,119627,0.0
267,2016-03-20,410.4,414.63,410.4,413.76,413.76,45947900,1451588,82078,-3.4444916722220498e-06
268,2016-03-21,413.42,413.42,410.38,413.31,413.31,61655400,1451588,154662,0.0
269,2016-03-22,413.13,418.38,412.53,418.09,418.09,66813300,1451589,104043,6.889007073684894e-07
270,2016-03-23,418.16,419.27,417.36,418.04,418.04,61444200,1451589,85451,0.0
271,2016-03-24,418.42,418.68,415.49,416.39,416.39,68346704,1451550,108347,-2.6867109078398954e-05
272,2016-03-25,416.51,418.08,415.56,417.18,417.18,52560000,1451591,32146,2.824566842329901e-05
273,2016-03-26,417.36,418.99,416.26,417.95,417.95,44650400,1451590,43412,-6.888992836184826e-07
274,2016-03-27,418.14,428.8,417.71,426.77,426.77,71229400,1451591,111749,6.888997581278034e-07
275,2016-03-28,426.55,426.86,423.29,424.23,424.23,68522800,1451591,110967,0.0
276,2016-03-29,424.3,426.2,412.68,416.52,416.52,75411504,1451590,1043750,-6.888992836184826e-07
277,2016-03-30,416.83,416.83,412.5,414.82,414.82,66034100,1451591,204435,6.888997581278034e-07
278,2016-03-31,415.26,418.37,415.26,416.73,416.73,60215200,1451591,147568,0.0
279,2016-04-01,416.76,418.17,415.83,417.96,417.96,51235700,1451591,49964,0.0
280,2016-04-02,418.42,422.08,418.42,420.87,420.87,45681200,1451590,103218,-6.888992836184826e-07
281,2016-04-03,421.17,421.58,419.7,420.9,420.9,38053700,1451590,85039,0.0
282,2016-04-04,421.3,422.34,419.6,421.44,421.44,50634300,1451590,488661,0.0
283,2016-04-05,421.02,424.26,420.61,424.03,424.03,60718000,1451591,105465,6.888997581278034e-07
284,2016-04-06,424.28,424.53,422.73,423.41,423.41,59091000,1451590,82070,-6.888992836184826e-07
285,2016-04-07,423.62,423.66,420.52,422.74,422.74,57858600,1451590,43802,0.0
286,2016-04-08,422.91,425.36,419.64,420.35,420.35,63454700,1451591,439805,6.888997581278034e-07
287,2016-04-09,420.81,420.89,416.52,419.41,419.41,49792700,1451591,140003,0.0
288,2016-04-10,419.59,422.43,419.26,421.56,421.56,73478600,1451591,172845,0.0
289,2016-04-11,421.87,422.74,420.53,422.48,422.48,50747500,1451591,39544,0.0
290,2016-04-12,422.84,427.28,422.84,425.19,425.19,70728800,1451591,429931,0.0
291,2016-04-13,425.63,426.66,422.92,423.73,423.73,69060400,1451591,177837,0.0
292,2016-04-14,423.93,425.37,423.01,424.28,424.28,45281000,1451591,348715,0.0
293,2016-04-15,424.43,429.93,424.43,429.71,429.71,54801500,1451590,79125,-6.888992836184826e-07
294,2016-04-16,429.58,432.63,428.98,430.57,430.57,39392800,1451591,62183,6.888997581278034e-07
295,2016-04-17,430.64,431.37,426.08,427.4,427.4,52125900,1451591,123587,0.0
296,2016-04-18,427.61,429.27,427.09,428.59,428.59,55670900,1451591,164377,0.0
297,2016-04-19,428.7,436.02,428.1,435.51,435.51,52810500,1451591,115334,0.0
298,2016-04-20,435.32,443.05,434.41,441.39,441.39,72890096,1451591,103245,0.0
299,2016-04-21,441.42,450.55,440.95,449.42,449.42,68204704,1451590,276926,-6.888992836184826e-07
300,2016-04-22,449.69,449.81,444.15,445.74,445.74,58804400,1451591,145065,6.888997581278034e-07
301,2016-04-23,445.86,450.28,444.33,450.28,450.28,50485400,1451591,513384,0.0
302,2016-04-24,450.56,460.15,448.93,458.55,458.55,68198400,1451590,67875,-6.888992836184826e-07
303,2016-04-25,459.12,466.62,453.59,461.43,461.43,87091800,1451591,64411,6.888997581278034e-07
304,2016-04-26,461.65,467.96,461.62,466.09,466.09,78971904,1451591,525358,0.0
305,2016-04-27,466.26,467.08,444.13,444.69,444.69,93564896,1451591,480036,0.0
306,2016-04-28,445.04,449.55,436.65,449.01,449.01,74064704,1451590,542470,-6.888992836184826e-07
307,2016-04-29,449.41,455.38,446.02,455.1,455.1,49258500,1951591,147797,0.3444505679978507
308,2016-04-30,455.18,455.59,447.7,448.32,448.32,69322600,1951590,453717,-5.124024450298137e-07
309,2016-05-01,448.48,452.48,447.93,451.88,451.88,40660100,1951591,46714,5.12402707597559e-07
310,2016-05-02,451.93,452.45,441.78,444.67,444.67,92127000,1951591,195764,0.0
311,2016-05-03,444.73,451.1,442.62,450.3,450.3,59366400,1951591,408014,0.0
312,2016-05-04,450.18,450.38,445.63,446.72,446.72,50407300,1951591,215837,0.0
313,2016-05-05,446.71,448.51,445.88,447.98,447.98,50440800,1951591,740925,0.0
314,2016-05-06,447.94,461.38,447.07,459.6,459.6,72796800,1951590,2760419,-5.124024450298137e-07
315,2016-05-07,459.64,460.67,457.32,458.54,458.54,38364500,1951591,73323,5.12402707597559e-07
316,2016-05-08,458.43,459.42,455.98,458.55,458.55,40315000,1951591,79991,0.0
317,2016-05-09,458.21,462.48,456.53,460.48,460.48,55493100,1951591,324652,0.0
318,2016-05-10,460.52,461.93,448.95,450.89,450.89,58956100,1951591,6093660,0.0
319,2016-05-11,450.86,454.58,450.86,452.73,452.73,50605200,1951591,278672,0.0
320,2016-05-12,452.45,454.95,449.25,454.77,454.77,59849300,1951591,168533,0.0
321,2016-05-13,454.85,457.05,453.45,455.67,455.67,60845000,1951590,61506,-5.124024450298137e-07
322,2016-05-14,455.82,456.84,454.79,455.67,455.67,37209000,1951591,61732,5.12402707597559e-07
323,2016-05-15,455.76,458.69,455.46,457.57,457.57,28514000,1951591,218794,0.0
324,2016-05-16,457.59,458.2,452.95,454.16,454.16,59171500,1951591,567669,0.0
325,2016-05-17,454.01,455.07,453.61,453.78,453.78,64100300,1951591,80397,0.0
326,2016-05-18,453.69,456.0,453.3,454.62,454.62,86850096,1951590,276865,-5.124024450298137e-07
327,2016-05-19,454.52,454.63,438.71,438.71,438.71,96027400,1951591,292838,5.12402707597559e-07
328,2016-05-20,437.79,444.05,437.39,442.68,442.68,81987904,1951591,298529,0.0
329,2016-05-21,442.97,443.78,441.71,443.19,443.19,42762300,1951591,169903,0.0
330,2016-05-22,443.22,443.43,439.04,439.32,439.32,39657600,1951591,103705,0.0
331,2016-05-23,439.35,444.35,438.82,444.15,444.15,50582500,1951591,187310,0.0
332,2016-05-24,444.29,447.1,443.93,445.98,445.98,65783100,1951591,120287,0.0
333,2016-05-25,446.06,450.3,446.06,449.6,449.6,65231000,1951591,224841,0.0
334,2016-05-26,449.67,453.64,447.9,453.38,453.38,65203800,1951591,5648220,0.0
335,2016-05-27,453.52,478.15,453.52,473.46,473.46,164780992,1951591,687949,0.0
336,2016-05-28,473.03,533.47,472.7,530.04,530.04,181199008,1951591,568214,0.0
337,2016-05-29,527.48,553.96,512.18,526.23,526.23,148736992,1951591,685820,0.0
338,2016-05-30,528.47,544.35,522.96,533.86,533.86,87958704,1951591,425349,0.0
339,2016-05-31,534.19,546.62,520.66,531.39,531.39,138450000,1951591,2578470,0.0
340,2016-06-01,531.11,543.08,525.64,536.92,536.92,86061800,2951591,1025870,0.5124024449795064
341,2016-06-02,536.52,540.35,533.08,537.97,537.97,60378200,2951591,223787,0.0
342,2016-06-03,537.68,574.64,536.92,569.19,569.19,122020000,2951591,2443790,0.0
343,2016-06-04,569.71,590.13,564.24,572.73,572.73,94925296,2951591,421034,0.0
344,2016-06-05,573.31,582.81,569.18,574.98,574.98,68874096,2951591,144037,0.0
345,2016-06-06,574.6,586.47,574.6,585.54,585.54,72138896,2951591,792971,0.0
346,2016-06-07,585.45,590.26,567.51,576.6,576.6,107770000,2951591,296136,0.0
347,2016-06-08,577.17,582.84,573.13,581.65,581.65,80265800,2951591,156872,0.0
348,2016-06-09,582.2,582.2,570.95,574.63,574.63,71301000,2951591,136835,0.0
349,2016-06-10,575.84,579.13,573.33,577.47,577.47,66991900,2951591,218484,0.0
350,2016-06-11,578.67,607.12,578.67,606.73,606.73,82357000,2951591,95704,0.0
351,2016-06-12,609.68,684.84,607.04,672.78,672.78,277084992,2951591,1070000,0.0
352,2016-06-13,671.65,716.0,664.49,704.38,704.38,243295008,2951591,1627600,0.0
353,2016-06-14,704.5,704.5,662.8,685.56,685.56,186694000,5951591,2515830,1.0164009850958347
354,2016-06-15,685.68,696.3,672.56,694.47,694.47,99223800,5951591,1757170,0.0
355,2016-06-16,696.52,773.72,696.52,766.31,766.31,271633984,5951585,3545150,-1.0081337914469302e-06
356,2016-06-17,768.49,775.36,716.56,748.91,748.91,363320992,5951585,6175310,0.0
357,2016-06-18,748.76,777.99,733.93,756.23,756.23,252718000,5951585,3762940,0.0
358,2016-06-19,756.69,766.62,745.63,763.78,763.78,136184992,5951585,1391360,0.0
359,2016-06-20,763.93,764.08,732.73,737.23,737.23,174511008,5951591,2842820,1.0081348078561092e-06
360,2016-06-21,735.88,735.88,639.07,666.65,666.65,309944000,5951591,3643960,0.0
361,2016-06-22,665.91,678.67,587.48,596.12,596.12,266392992,5951591,3999810,0.0
362,2016-06-23,597.44,629.33,558.14,623.98,623.98,253462000,5951591,2786280,0.0
363,2016-06-24,625.58,681.73,625.27,665.3,665.3,224316992,5951591,3156580,0.0
364,2016-06-25,665.28,691.73,646.56,665.12,665.12,126656000,5951591,1249550,0.0
